timestamp,gpu_uuid,child_pgid,owner_pids,child_owner_pids,foreign_owner_pids,event
2026-08-07T20:06:41+08:00,GPU-c343c114-0407-0fd3-7de3-9f46030bf309,903914,,,,prelaunch_owner_clear
2026-08-07T20:06:41+08:00,GPU-c343c114-0407-0fd3-7de3-9f46030bf309,903914,,,,runtime_owner_audit
2026-08-07T20:11:44+08:00,GPU-c343c114-0407-0fd3-7de3-9f46030bf309,903914,522518,522518,,runtime_owner_audit_host_pid_singleton
2026-08-07T20:13:35+08:00,GPU-c343c114-0407-0fd3-7de3-9f46030bf309,903914,,,,postexit_owner_clear
