timestamp,gpu_uuid,child_pgid,owner_pids,child_owner_pids,foreign_owner_pids,event
2026-08-07T20:39:29+08:00,GPU-0eac2c76-4004-49eb-bc0c-a9a30aec041a,913496,,,,prelaunch_owner_clear
2026-08-07T20:39:29+08:00,GPU-0eac2c76-4004-49eb-bc0c-a9a30aec041a,913496,,,,runtime_owner_audit
2026-08-07T20:40:01+08:00,GPU-0eac2c76-4004-49eb-bc0c-a9a30aec041a,913731,,,,prelaunch_owner_clear
2026-08-07T20:40:02+08:00,GPU-0eac2c76-4004-49eb-bc0c-a9a30aec041a,913731,,,,runtime_owner_audit
2026-08-07T20:40:33+08:00,GPU-0eac2c76-4004-49eb-bc0c-a9a30aec041a,913731,,,,postexit_owner_clear
